Diagnostic Test Type ,Surveillance Year,Week ending Code ,Week ending Date,HHS region ,RSV Detections,RSV Tests,Outlier
PCR,1213,1247,24-Nov-12,3,74,380,0
PCR,1213,1248,1-Dec-12,3,77,444,0
PCR,1213,1249,8-Dec-12,3,87,559,0
PCR,1213,1250,15-Dec-12,3,182,787,0
PCR,1213,1251,22-Dec-12,3,213,1060,0
PCR,1213,1252,29-Dec-12,3,186,1248,0
PCR,1213,1301,5-Jan-13,3,185,1690,0
PCR,1213,1302,12-Jan-13,3,201,2121,1
PCR,1213,1303,19-Jan-13,3,182,1997,0
PCR,1213,1304,26-Jan-13,3,141,1542,0
PCR,1213,1305,2-Feb-13,3,174,1335,0
PCR,1213,1306,9-Feb-13,3,122,1121,0
PCR,1213,1307,16-Feb-13,3,115,1043,0
PCR,1213,1308,23-Feb-13,3,105,1008,0
PCR,1213,1309,2-Mar-13,3,79,959,0
PCR,1213,1310,9-Mar-13,3,80,922,0
PCR,1213,1311,16-Mar-13,3,60,877,0
PCR,1213,1312,23-Mar-13,3,51,797,0
PCR,1213,1313,30-Mar-13,3,47,688,0
PCR,1213,1314,6-Apr-13,3,35,683,0
PCR,1213,1315,13-Apr-13,3,30,556,0
PCR,1213,1316,20-Apr-13,3,27,450,0
PCR,1213,1317,27-Apr-13,3,12,416,0
PCR,1213,1318,4-May-13,3,12,461,0
PCR,1213,1319,11-May-13,3,6,340,0
PCR,1213,1320,18-May-13,3,2,304,0
PCR,1213,1321,25-May-13,3,12,298,0
PCR,1213,1322,1-Jun-13,3,2,253,0
PCR,1213,1323,8-Jun-13,3,5,290,0
PCR,1213,1324,15-Jun-13,3,3,208,0
PCR,1213,1325,22-Jun-13,3,2,213,0
PCR,1213,1326,29-Jun-13,3,3,208,0
PCR,1213,1227,7-Jul-12,4,3,192,0
PCR,1213,1228,14-Jul-12,4,8,195,0
PCR,1213,1229,21-Jul-12,4,8,204,0
PCR,1213,1230,28-Jul-12,4,3,168,0
PCR,1213,1231,4-Aug-12,4,4,182,0
PCR,1213,1232,11-Aug-12,4,8,170,0
PCR,1213,1233,18-Aug-12,4,3,131,0
PCR,1213,1234,25-Aug-12,4,7,203,0
PCR,1213,1235,1-Sep-12,4,11,211,0
PCR,1213,1236,8-Sep-12,4,24,283,0
PCR,1213,1237,15-Sep-12,4,20,346,0
PCR,1213,1238,22-Sep-12,4,13,365,0
PCR,1213,1239,29-Sep-12,4,21,320,0
PCR,1213,1240,6-Oct-12,4,23,368,0
PCR,1213,1241,13-Oct-12,4,29,434,0
PCR,1213,1242,20-Oct-12,4,17,455,0
PCR,1213,1243,27-Oct-12,4,19,449,0
PCR,1213,1244,3-Nov-12,4,29,297,0
PCR,1213,1245,10-Nov-12,4,60,540,0
PCR,1213,1246,17-Nov-12,4,79,603,0
PCR,1213,1247,24-Nov-12,4,87,633,0
PCR,1213,1248,1-Dec-12,4,121,826,0
PCR,1213,1249,8-Dec-12,4,128,974,0
PCR,1213,1250,15-Dec-12,4,167,1083,0
PCR,1213,1251,22-Dec-12,4,197,1124,0
PCR,1213,1252,29-Dec-12,4,205,1187,0
PCR,1213,1301,5-Jan-13,4,162,1170,0
PCR,1213,1302,12-Jan-13,4,222,1361,0
PCR,1213,1303,19-Jan-13,4,189,1161,0
PCR,1213,1304,26-Jan-13,4,217,1226,0
PCR,1213,1305,2-Feb-13,4,165,1052,0
PCR,1213,1306,9-Feb-13,4,264,1279,0
PCR,1213,1307,16-Feb-13,4,163,994,0
PCR,1213,1308,23-Feb-13,4,109,937,0
PCR,1213,1309,2-Mar-13,4,68,961,0
PCR,1213,1310,9-Mar-13,4,61,756,0
PCR,1213,1311,16-Mar-13,4,52,877,0
PCR,1213,1312,23-Mar-13,4,60,828,0
PCR,1213,1313,30-Mar-13,4,38,792,0
PCR,1213,1314,6-Apr-13,4,45,589,0
PCR,1213,1315,13-Apr-13,4,26,630,0
PCR,1213,1316,20-Apr-13,4,23,508,0
PCR,1213,1317,27-Apr-13,4,12,434,0
PCR,1213,1318,4-May-13,4,17,494,0
PCR,1213,1319,11-May-13,4,13,521,0
PCR,1213,1320,18-May-13,4,9,459,0
PCR,1213,1321,25-May-13,4,8,452,0
PCR,1213,1322,1-Jun-13,4,9,367,0
PCR,1213,1323,8-Jun-13,4,6,394,0
PCR,1213,1324,15-Jun-13,4,7,328,0
PCR,1213,1325,22-Jun-13,4,5,233,0
PCR,1213,1326,29-Jun-13,4,2,178,0
PCR,1213,1227,7-Jul-12,5,1,318,0
PCR,1213,1228,14-Jul-12,5,6,371,0
PCR,1213,1229,21-Jul-12,5,4,340,0
PCR,1213,1230,28-Jul-12,5,3,378,0
PCR,1213,1231,4-Aug-12,5,2,308,0
PCR,1213,1232,11-Aug-12,5,4,479,0
PCR,1213,1233,18-Aug-12,5,0,502,0
PCR,1213,1234,25-Aug-12,5,2,571,0
PCR,1213,1235,1-Sep-12,5,4,508,0
PCR,1213,1236,8-Sep-12,5,2,576,0
PCR,1213,1237,15-Sep-12,5,0,628,0
PCR,1213,1238,22-Sep-12,5,3,637,0
PCR,1213,1239,29-Sep-12,5,6,831,0
PCR,1213,1240,6-Oct-12,5,12,731,0
PCR,1213,1241,13-Oct-12,5,8,760,0
PCR,1213,1242,20-Oct-12,5,18,789,0
PCR,1213,1243,27-Oct-12,5,22,818,0
PCR,1213,1244,3-Nov-12,5,25,864,0
PCR,1213,1245,10-Nov-12,5,36,875,0
PCR,1213,1246,17-Nov-12,5,60,933,0
PCR,1213,1247,24-Nov-12,5,85,897,0
PCR,1213,1248,1-Dec-12,5,137,1261,0
PCR,1213,1249,8-Dec-12,5,204,1494,0
PCR,1213,1250,15-Dec-12,5,283,1718,0
PCR,1213,1251,22-Dec-12,5,361,2196,0
PCR,1213,1252,29-Dec-12,5,372,2774,0
PCR,1213,1301,5-Jan-13,5,466,3027,0
PCR,1213,1302,12-Jan-13,5,472,3637,1
PCR,1213,1303,19-Jan-13,5,534,3157,0
PCR,1213,1304,26-Jan-13,5,395,2569,0
PCR,1213,1305,2-Feb-13,5,390,2344,0
PCR,1213,1306,9-Feb-13,5,332,2174,0
PCR,1213,1307,16-Feb-13,5,348,2031,0
PCR,1213,1308,23-Feb-13,5,301,1743,0
PCR,1213,1309,2-Mar-13,5,241,1896,0
PCR,1213,1310,9-Mar-13,5,228,1715,0
PCR,1213,1311,16-Mar-13,5,175,1610,0
PCR,1213,1312,23-Mar-13,5,141,1513,0
PCR,1213,1313,30-Mar-13,5,116,1516,0
PCR,1213,1314,6-Apr-13,5,94,1450,0
PCR,1213,1315,13-Apr-13,5,90,1219,0
PCR,1213,1316,20-Apr-13,5,66,1238,0
PCR,1213,1317,27-Apr-13,5,36,1061,0
PCR,1213,1318,4-May-13,5,24,848,0
PCR,1213,1319,11-May-13,5,17,804,0
PCR,1213,1320,18-May-13,5,14,916,0
PCR,1213,1321,25-May-13,5,8,787,0
PCR,1213,1322,1-Jun-13,5,5,712,0
PCR,1213,1323,8-Jun-13,5,8,613,0
PCR,1213,1324,15-Jun-13,5,3,669,0
PCR,1213,1325,22-Jun-13,5,4,535,0
PCR,1213,1326,29-Jun-13,5,9,510,0
PCR,1213,1227,7-Jul-12,6,3,204,0
PCR,1213,1228,14-Jul-12,6,0,210,0
PCR,1213,1229,21-Jul-12,6,3,236,0
PCR,1213,1230,28-Jul-12,6,1,250,0
PCR,1213,1231,4-Aug-12,6,0,258,0
PCR,1213,1232,11-Aug-12,6,5,244,0
PCR,1213,1233,18-Aug-12,6,1,310,0
PCR,1213,1234,25-Aug-12,6,9,361,0
PCR,1213,1235,1-Sep-12,6,10,396,0
PCR,1213,1236,8-Sep-12,6,10,457,0
PCR,1213,1237,15-Sep-12,6,7,512,0
PCR,1213,1238,22-Sep-12,6,4,425,0
PCR,1213,1239,29-Sep-12,6,14,487,0
PCR,1213,1240,6-Oct-12,6,29,515,0
PCR,1213,1241,13-Oct-12,6,31,594,0
PCR,1213,1242,20-Oct-12,6,52,533,0
PCR,1213,1243,27-Oct-12,6,96,634,0
PCR,1213,1244,3-Nov-12,6,126,699,0
PCR,1213,1245,10-Nov-12,6,146,818,0
PCR,1213,1246,17-Nov-12,6,176,829,0
PCR,1213,1247,24-Nov-12,6,192,884,0
PCR,1213,1248,1-Dec-12,6,241,1089,0
PCR,1213,1249,8-Dec-12,6,251,1269,0
PCR,1213,1250,15-Dec-12,6,280,1372,0
PCR,1213,1251,22-Dec-12,6,291,1365,0
PCR,1213,1252,29-Dec-12,6,307,1377,0
PCR,1213,1301,5-Jan-13,6,272,1388,0
PCR,1213,1302,12-Jan-13,6,226,1528,0
PCR,1213,1303,19-Jan-13,6,186,1450,0
PCR,1213,1304,26-Jan-13,6,183,1441,0
PCR,1213,1305,2-Feb-13,6,166,1293,0
PCR,1213,1306,9-Feb-13,6,115,980,0
PCR,1213,1307,16-Feb-13,6,91,975,0
PCR,1213,1308,23-Feb-13,6,97,978,0
PCR,1213,1309,2-Mar-13,6,80,911,0
PCR,1213,1310,9-Mar-13,6,72,899,0
PCR,1213,1311,16-Mar-13,6,53,776,0
PCR,1213,1312,23-Mar-13,6,56,779,0
PCR,1213,1313,30-Mar-13,6,36,650,0
PCR,1213,1314,6-Apr-13,6,33,653,0
PCR,1213,1315,13-Apr-13,6,26,681,0
PCR,1213,1316,20-Apr-13,6,14,672,0
PCR,1213,1317,27-Apr-13,6,15,678,0
PCR,1213,1318,4-May-13,6,14,580,0
PCR,1213,1319,11-May-13,6,14,606,0
PCR,1213,1320,18-May-13,6,13,549,0
PCR,1213,1321,25-May-13,6,4,448,0
PCR,1213,1322,1-Jun-13,6,3,429,0
PCR,1213,1323,8-Jun-13,6,6,370,0
PCR,1213,1324,15-Jun-13,6,9,459,0
PCR,1213,1325,22-Jun-13,6,6,515,0
PCR,1213,1326,29-Jun-13,6,5,499,0
PCR,1213,1227,7-Jul-12,7,0,7,0
PCR,1213,1228,14-Jul-12,7,0,18,0
PCR,1213,1229,21-Jul-12,7,0,21,0
PCR,1213,1230,28-Jul-12,7,0,19,0
PCR,1213,1231,4-Aug-12,7,0,16,0
PCR,1213,1232,11-Aug-12,7,0,0,0
PCR,1213,1233,18-Aug-12,7,0,0,0
PCR,1213,1234,25-Aug-12,7,0,13,0
PCR,1213,1235,1-Sep-12,7,0,10,0
PCR,1213,1236,8-Sep-12,7,0,32,0
PCR,1213,1237,15-Sep-12,7,0,28,0
PCR,1213,1238,22-Sep-12,7,0,38,0
PCR,1213,1239,29-Sep-12,7,0,33,0
PCR,1213,1240,6-Oct-12,7,1,49,0
PCR,1213,1241,13-Oct-12,7,1,64,0
PCR,1213,1242,20-Oct-12,7,0,76,0
PCR,1213,1243,27-Oct-12,7,3,51,0
PCR,1213,1244,3-Nov-12,7,4,82,0
PCR,1213,1245,10-Nov-12,7,7,144,0
PCR,1213,1246,17-Nov-12,7,11,162,0
PCR,1213,1247,24-Nov-12,7,18,203,0
PCR,1213,1248,1-Dec-12,7,31,211,0
PCR,1213,1249,8-Dec-12,7,33,223,0
PCR,1213,1250,15-Dec-12,7,40,229,0
PCR,1213,1251,22-Dec-12,7,52,220,0
PCR,1213,1252,29-Dec-12,7,59,228,0
PCR,1213,1301,5-Jan-13,7,68,238,0
PCR,1213,1302,12-Jan-13,7,54,263,0
PCR,1213,1303,19-Jan-13,7,60,206,0
PCR,1213,1304,26-Jan-13,7,75,293,0
PCR,1213,1305,2-Feb-13,7,67,283,0
PCR,1213,1306,9-Feb-13,7,65,324,0
PCR,1213,1307,16-Feb-13,7,53,289,0
PCR,1213,1308,23-Feb-13,7,46,279,0
PCR,1213,1309,2-Mar-13,7,29,243,0
PCR,1213,1310,9-Mar-13,7,31,269,0
PCR,1213,1311,16-Mar-13,7,32,332,0
PCR,1213,1312,23-Mar-13,7,18,299,0
PCR,1213,1313,30-Mar-13,7,19,310,0
PCR,1213,1314,6-Apr-13,7,12,302,0
PCR,1213,1315,13-Apr-13,7,9,320,0
PCR,1213,1316,20-Apr-13,7,9,317,0
PCR,1213,1317,27-Apr-13,7,11,329,0
PCR,1213,1318,4-May-13,7,5,364,0
PCR,1213,1319,11-May-13,7,8,342,0
PCR,1213,1320,18-May-13,7,5,255,0
PCR,1213,1321,25-May-13,7,3,252,0
PCR,1213,1322,1-Jun-13,7,1,219,0
PCR,1213,1323,8-Jun-13,7,1,267,0
PCR,1213,1324,15-Jun-13,7,3,245,0
PCR,1213,1325,22-Jun-13,7,0,209,0
PCR,1213,1326,29-Jun-13,7,3,216,0
PCR,1213,1227,7-Jul-12,8,2,124,0
PCR,1213,1228,14-Jul-12,8,3,126,0
PCR,1213,1229,21-Jul-12,8,1,139,0
PCR,1213,1230,28-Jul-12,8,1,142,0
PCR,1213,1231,4-Aug-12,8,0,137,0
PCR,1213,1232,11-Aug-12,8,0,130,0
PCR,1213,1233,18-Aug-12,8,0,126,0
PCR,1213,1234,25-Aug-12,8,0,142,0
PCR,1213,1235,1-Sep-12,8,1,170,0
PCR,1213,1236,8-Sep-12,8,0,157,0
PCR,1213,1237,15-Sep-12,8,0,208,0
PCR,1213,1238,22-Sep-12,8,0,273,0
PCR,1213,1239,29-Sep-12,8,1,289,0
PCR,1213,1240,6-Oct-12,8,3,277,0
PCR,1213,1241,13-Oct-12,8,2,336,0
PCR,1213,1242,20-Oct-12,8,2,283,0
PCR,1213,1243,27-Oct-12,8,5,291,0
PCR,1213,1244,3-Nov-12,8,7,324,0
PCR,1213,1245,10-Nov-12,8,8,408,0
PCR,1213,1246,17-Nov-12,8,13,402,0
PCR,1213,1247,24-Nov-12,8,20,407,0
PCR,1213,1248,1-Dec-12,8,29,565,0
PCR,1213,1249,8-Dec-12,8,47,596,0
PCR,1213,1250,15-Dec-12,8,97,745,0
PCR,1213,1251,22-Dec-12,8,153,963,0
PCR,1213,1252,29-Dec-12,8,253,1225,0
PCR,1213,1301,5-Jan-13,8,312,1494,0
PCR,1213,1302,12-Jan-13,8,350,1627,0
PCR,1213,1303,19-Jan-13,8,381,1576,0
PCR,1213,1304,26-Jan-13,8,347,1407,0
PCR,1213,1305,2-Feb-13,8,438,1435,0
PCR,1213,1306,9-Feb-13,8,412,1410,0
PCR,1213,1307,16-Feb-13,8,379,1181,0
PCR,1213,1308,23-Feb-13,8,296,1069,0
PCR,1213,1309,2-Mar-13,8,236,859,0
PCR,1213,1310,9-Mar-13,8,176,773,0
PCR,1213,1311,16-Mar-13,8,131,708,0
PCR,1213,1312,23-Mar-13,8,111,622,0
PCR,1213,1313,30-Mar-13,8,73,581,0
PCR,1213,1314,6-Apr-13,8,43,506,0
PCR,1213,1315,13-Apr-13,8,27,444,0
PCR,1213,1316,20-Apr-13,8,14,372,0
PCR,1213,1317,27-Apr-13,8,10,398,0
PCR,1213,1318,4-May-13,8,9,360,0
PCR,1213,1319,11-May-13,8,12,389,0
PCR,1213,1320,18-May-13,8,7,344,0
PCR,1213,1321,25-May-13,8,5,325,0
PCR,1213,1322,1-Jun-13,8,6,312,0
PCR,1213,1323,8-Jun-13,8,3,315,0
PCR,1213,1324,15-Jun-13,8,3,276,0
PCR,1213,1325,22-Jun-13,8,2,281,0
PCR,1213,1326,29-Jun-13,8,0,277,0
PCR,1213,1227,7-Jul-12,9,0,119,0
PCR,1213,1228,14-Jul-12,9,1,128,0
PCR,1213,1229,21-Jul-12,9,1,152,0
PCR,1213,1230,28-Jul-12,9,0,136,0
PCR,1213,1231,4-Aug-12,9,1,107,0
PCR,1213,1232,11-Aug-12,9,1,143,0
PCR,1213,1233,18-Aug-12,9,1,130,0
PCR,1213,1234,25-Aug-12,9,0,133,0
PCR,1213,1235,1-Sep-12,9,2,148,0
PCR,1213,1236,8-Sep-12,9,1,172,0
PCR,1213,1237,15-Sep-12,9,0,184,0
PCR,1213,1238,22-Sep-12,9,0,308,0
PCR,1213,1239,29-Sep-12,9,0,321,0
PCR,1213,1240,6-Oct-12,9,3,238,0
PCR,1213,1241,13-Oct-12,9,2,322,0
PCR,1213,1242,20-Oct-12,9,1,217,0
PCR,1213,1243,27-Oct-12,9,3,218,0
PCR,1213,1244,3-Nov-12,9,5,225,0
PCR,1213,1245,10-Nov-12,9,8,246,0
PCR,1213,1246,17-Nov-12,9,7,261,0
PCR,1213,1247,24-Nov-12,9,18,237,0
PCR,1213,1248,1-Dec-12,9,22,328,0
PCR,1213,1249,8-Dec-12,9,29,328,0
PCR,1213,1250,15-Dec-12,9,58,370,0
PCR,1213,1251,22-Dec-12,9,58,401,0
PCR,1213,1252,29-Dec-12,9,99,389,0
PCR,1213,1301,5-Jan-13,9,136,539,0
PCR,1213,1302,12-Jan-13,9,125,575,0
PCR,1213,1303,19-Jan-13,9,138,754,0
PCR,1213,1304,26-Jan-13,9,140,954,0
PCR,1213,1305,2-Feb-13,9,142,946,0
PCR,1213,1306,9-Feb-13,9,131,876,0
PCR,1213,1307,16-Feb-13,9,123,833,0
PCR,1213,1308,23-Feb-13,9,100,752,0
PCR,1213,1309,2-Mar-13,9,75,699,0
PCR,1213,1310,9-Mar-13,9,58,592,0
PCR,1213,1311,16-Mar-13,9,52,552,0
PCR,1213,1312,23-Mar-13,9,30,449,0
PCR,1213,1313,30-Mar-13,9,21,403,0
PCR,1213,1314,6-Apr-13,9,24,406,0
PCR,1213,1315,13-Apr-13,9,7,336,0
PCR,1213,1316,20-Apr-13,9,14,345,0
PCR,1213,1317,27-Apr-13,9,3,366,0
PCR,1213,1318,4-May-13,9,9,334,0
PCR,1213,1319,11-May-13,9,6,317,0
PCR,1213,1320,18-May-13,9,2,314,0
PCR,1213,1321,25-May-13,9,2,295,0
PCR,1213,1322,1-Jun-13,9,4,297,0
PCR,1213,1323,8-Jun-13,9,4,265,0
PCR,1213,1324,15-Jun-13,9,1,248,0
PCR,1213,1325,22-Jun-13,9,1,279,0
PCR,1213,1326,29-Jun-13,9,1,201,0
PCR,1314,1327,6-Jul-13,1,0,1,0
PCR,1314,1328,13-Jul-13,1,0,12,0
PCR,1314,1329,20-Jul-13,1,0,7,0
PCR,1314,1330,27-Jul-13,1,0,9,0
PCR,1314,1331,3-Aug-13,1,0,2,0
PCR,1314,1332,10-Aug-13,1,0,2,0
PCR,1314,1333,17-Aug-13,1,0,5,0
PCR,1314,1334,24-Aug-13,1,0,3,0
PCR,1314,1335,31-Aug-13,1,0,6,0
PCR,1314,1336,7-Sep-13,1,0,65,0
PCR,1314,1337,14-Sep-13,1,1,81,0
PCR,1314,1338,21-Sep-13,1,0,94,0
PCR,1314,1339,28-Sep-13,1,0,137,0
PCR,1314,1340,5-Oct-13,1,0,140,0
PCR,1314,1341,12-Oct-13,1,0,156,0
PCR,1314,1342,19-Oct-13,1,1,187,0
PCR,1314,1343,26-Oct-13,1,1,137,0
PCR,1314,1344,2-Nov-13,1,2,197,0
PCR,1314,1345,9-Nov-13,1,4,202,0
PCR,1314,1346,16-Nov-13,1,9,218,0
PCR,1314,1347,23-Nov-13,1,3,177,0
PCR,1314,1348,30-Nov-13,1,8,176,0
PCR,1314,1349,7-Dec-13,1,9,242,0
PCR,1314,1350,14-Dec-13,1,22,216,0
PCR,1314,1351,21-Dec-13,1,20,209,0
PCR,1314,1352,28-Dec-13,1,29,260,0
PCR,1314,1401,4-Jan-14,1,46,352,0
PCR,1314,1402,11-Jan-14,1,39,416,0
PCR,1314,1403,18-Jan-14,1,38,427,0
PCR,1314,1404,25-Jan-14,1,53,488,0
PCR,1314,1405,1-Feb-14,1,51,445,0
PCR,1314,1406,8-Feb-14,1,41,358,0
PCR,1314,1407,15-Feb-14,1,52,435,0
PCR,1314,1408,22-Feb-14,1,50,456,0
PCR,1314,1409,1-Mar-14,1,40,403,0
PCR,1314,1410,8-Mar-14,1,31,345,0
PCR,1314,1411,15-Mar-14,1,30,390,0
PCR,1314,1412,22-Mar-14,1,25,365,0
PCR,1314,1413,29-Mar-14,1,16,384,0
PCR,1314,1414,5-Apr-14,1,11,361,0
PCR,1314,1415,12-Apr-14,1,13,418,0
PCR,1314,1416,19-Apr-14,1,12,346,0
PCR,1314,1417,26-Apr-14,1,7,339,0
PCR,1314,1418,3-May-14,1,6,333,0
PCR,1314,1419,10-May-14,1,4,218,0
PCR,1314,1420,17-May-14,1,2,231,0
PCR,1314,1421,24-May-14,1,5,210,0
PCR,1314,1422,31-May-14,1,0,165,0
PCR,1314,1423,7-Jun-14,1,2,221,0
PCR,1314,1424,14-Jun-14,1,0,169,0
PCR,1314,1425,21-Jun-14,1,0,151,0
PCR,1314,1426,28-Jun-14,1,1,137,0
PCR,1314,1327,6-Jul-13,10,0,100,0
PCR,1314,1328,13-Jul-13,10,0,109,0
PCR,1314,1329,20-Jul-13,10,0,113,0
PCR,1314,1330,27-Jul-13,10,0,108,0
PCR,1314,1331,3-Aug-13,10,0,127,0
PCR,1314,1332,10-Aug-13,10,0,91,0
PCR,1314,1333,17-Aug-13,10,0,87,0
PCR,1314,1334,24-Aug-13,10,0,86,0
PCR,1314,1335,31-Aug-13,10,1,90,0
PCR,1314,1336,7-Sep-13,10,0,79,0
PCR,1314,1337,14-Sep-13,10,0,118,0
PCR,1314,1338,21-Sep-13,10,4,132,0
PCR,1314,1339,28-Sep-13,10,1,152,0
PCR,1314,1340,5-Oct-13,10,3,160,0
PCR,1314,1341,12-Oct-13,10,1,158,0
PCR,1314,1342,19-Oct-13,10,2,148,0
PCR,1314,1343,26-Oct-13,10,0,132,0
PCR,1314,1344,2-Nov-13,10,0,147,0
PCR,1314,1345,9-Nov-13,10,2,173,0
PCR,1314,1346,16-Nov-13,10,13,179,0
PCR,1314,1347,23-Nov-13,10,3,249,0
PCR,1314,1348,30-Nov-13,10,11,219,0
PCR,1314,1349,7-Dec-13,10,13,287,0
PCR,1314,1350,14-Dec-13,10,13,338,0
PCR,1314,1351,21-Dec-13,10,38,427,0
PCR,1314,1352,28-Dec-13,10,55,507,0
PCR,1314,1401,4-Jan-14,10,66,658,0
PCR,1314,1402,11-Jan-14,10,84,772,0
PCR,1314,1403,18-Jan-14,10,76,689,0
PCR,1314,1404,25-Jan-14,10,93,638,0
PCR,1314,1405,1-Feb-14,10,78,605,0
PCR,1314,1406,8-Feb-14,10,83,534,0
PCR,1314,1407,15-Feb-14,10,83,548,0
PCR,1314,1408,22-Feb-14,10,77,472,0
PCR,1314,1409,1-Mar-14,10,58,406,0
PCR,1314,1410,8-Mar-14,10,49,408,0
PCR,1314,1411,15-Mar-14,10,52,362,0
PCR,1314,1412,22-Mar-14,10,31,316,0
PCR,1314,1413,29-Mar-14,10,26,306,0
PCR,1314,1414,5-Apr-14,10,22,280,0
PCR,1314,1415,12-Apr-14,10,17,282,0
PCR,1314,1416,19-Apr-14,10,16,263,0
PCR,1314,1417,26-Apr-14,10,9,251,0
PCR,1314,1418,3-May-14,10,8,193,0
PCR,1314,1419,10-May-14,10,7,219,0
PCR,1314,1420,17-May-14,10,4,212,0
PCR,1314,1421,24-May-14,10,0,198,0
PCR,1314,1422,31-May-14,10,1,200,0
PCR,1314,1423,7-Jun-14,10,0,145,0
PCR,1314,1424,14-Jun-14,10,2,176,0
PCR,1314,1425,21-Jun-14,10,1,185,0
PCR,1314,1426,28-Jun-14,10,2,139,0
PCR,1314,1327,6-Jul-13,2,1,150,0
PCR,1314,1328,13-Jul-13,2,0,126,0
PCR,1314,1329,20-Jul-13,2,1,143,0
PCR,1314,1330,27-Jul-13,2,1,117,0
PCR,1314,1331,3-Aug-13,2,2,132,0
PCR,1314,1332,10-Aug-13,2,1,124,0
PCR,1314,1333,17-Aug-13,2,0,138,0
PCR,1314,1334,24-Aug-13,2,0,104,0
PCR,1314,1335,31-Aug-13,2,1,126,0
PCR,1314,1336,7-Sep-13,2,1,128,0
PCR,1314,1337,14-Sep-13,2,0,28,0
PCR,1314,1338,21-Sep-13,2,0,29,0
PCR,1314,1339,28-Sep-13,2,0,27,0
PCR,1314,1340,5-Oct-13,2,0,38,0
PCR,1314,1341,12-Oct-13,2,0,30,0
PCR,1314,1342,19-Oct-13,2,0,36,0
PCR,1314,1343,26-Oct-13,2,0,50,0
PCR,1314,1344,2-Nov-13,2,1,47,0
PCR,1314,1345,9-Nov-13,2,1,48,0
PCR,1314,1346,16-Nov-13,2,2,71,0
PCR,1314,1347,23-Nov-13,2,6,57,0
PCR,1314,1348,30-Nov-13,2,39,241,0
PCR,1314,1349,7-Dec-13,2,51,288,0
PCR,1314,1350,14-Dec-13,2,60,291,0
PCR,1314,1351,21-Dec-13,2,56,280,0
PCR,1314,1352,28-Dec-13,2,66,305,0
PCR,1314,1401,4-Jan-14,2,49,305,0
PCR,1314,1402,11-Jan-14,2,51,372,0
PCR,1314,1403,18-Jan-14,2,56,410,0
PCR,1314,1404,25-Jan-14,2,38,353,0
PCR,1314,1405,1-Feb-14,2,41,392,0
PCR,1314,1406,8-Feb-14,2,29,340,0
PCR,1314,1407,15-Feb-14,2,38,358,0
PCR,1314,1408,22-Feb-14,2,39,333,0
PCR,1314,1409,1-Mar-14,2,24,312,0
PCR,1314,1410,8-Mar-14,2,12,301,0
PCR,1314,1411,15-Mar-14,2,17,351,0
PCR,1314,1412,22-Mar-14,2,25,356,0
PCR,1314,1413,29-Mar-14,2,12,385,0
PCR,1314,1414,5-Apr-14,2,13,435,0
PCR,1314,1415,12-Apr-14,2,5,399,0
PCR,1314,1416,19-Apr-14,2,4,328,0
PCR,1314,1417,26-Apr-14,2,6,318,0
PCR,1314,1418,3-May-14,2,1,289,0
PCR,1314,1419,10-May-14,2,0,295,0
PCR,1314,1420,17-May-14,2,2,275,0
PCR,1314,1421,24-May-14,2,1,225,0
PCR,1314,1422,31-May-14,2,2,244,0
PCR,1314,1423,7-Jun-14,2,1,224,0
PCR,1314,1424,14-Jun-14,2,1,216,0
PCR,1314,1425,21-Jun-14,2,1,223,0
PCR,1314,1426,28-Jun-14,2,1,196,0
PCR,1314,1327,6-Jul-13,3,1,116,0
PCR,1314,1328,13-Jul-13,3,1,110,0
PCR,1314,1329,20-Jul-13,3,1,106,0
PCR,1314,1330,27-Jul-13,3,0,104,0
PCR,1314,1331,3-Aug-13,3,0,103,0
PCR,1314,1332,10-Aug-13,3,0,107,0
PCR,1314,1333,17-Aug-13,3,0,92,0
PCR,1314,1334,24-Aug-13,3,0,97,0
PCR,1314,1335,31-Aug-13,3,0,113,0
PCR,1314,1336,7-Sep-13,3,2,106,0
PCR,1314,1337,14-Sep-13,3,1,69,0
PCR,1314,1338,21-Sep-13,3,1,80,0
PCR,1314,1339,28-Sep-13,3,4,112,0
PCR,1314,1340,5-Oct-13,3,3,114,0
PCR,1314,1341,12-Oct-13,3,1,147,0
PCR,1314,1342,19-Oct-13,3,1,152,0
PCR,1314,1343,26-Oct-13,3,3,158,0
PCR,1314,1344,2-Nov-13,3,5,189,0
PCR,1314,1345,9-Nov-13,3,8,133,0
PCR,1314,1346,16-Nov-13,3,12,170,0
PCR,1314,1347,23-Nov-13,3,17,174,0
PCR,1314,1348,30-Nov-13,3,27,175,0
PCR,1314,1349,7-Dec-13,3,37,242,0
PCR,1314,1350,14-Dec-13,3,51,198,0
PCR,1314,1351,21-Dec-13,3,44,206,0
PCR,1314,1352,28-Dec-13,3,83,252,0
PCR,1314,1401,4-Jan-14,3,87,335,0
PCR,1314,1402,11-Jan-14,3,71,352,0
PCR,1314,1403,18-Jan-14,3,76,350,0
PCR,1314,1404,25-Jan-14,3,69,312,0
PCR,1314,1405,1-Feb-14,3,55,301,0
PCR,1314,1406,8-Feb-14,3,57,288,0
PCR,1314,1407,15-Feb-14,3,32,227,0
PCR,1314,1408,22-Feb-14,3,42,281,0
PCR,1314,1409,1-Mar-14,3,29,231,0
PCR,1314,1410,8-Mar-14,3,28,269,0
PCR,1314,1411,15-Mar-14,3,26,236,0
